"ID","OWNERID","ISDELETED","NAME","RECORDTYPEID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","ACTIVE_VOD__C","CHILD_OBJECT_NAME_VOD__C","CHILD_RELATIONSHIP_VOD__C","INCLUDE_RELATED_OBJECTS_VOD__C","OBJECT_NAME_VOD__C","PARENT_OBJECT_NAME_VOD__C","PROFILE_ID_VOD__C","RELATIONSHIP_FIELD_VOD__C","RELATIONSHIP_NAME_VOD__C","TYPE_VOD__C","WHERE_CLAUSE_VOD__C","PROFILE_NAME_VOD__C","META_DATA_ONLY_VOD__C","ACCOUNT_LOOKUP_FIELD_VOD__C","DEVICE_VOD__C","EXCLUDE_FIELD_LIST_VOD__C","FIELD_LIST_VOD__C","EXTERNAL_ID_VOD__C","INCLUDE_ATTACHMENTS_VOD__C","ENABLE_ENHANCED_SYNC_VOD__C","MRK_EXTERNAL_ID__C"
"a0xU0000004sOgzIAE","005U0000000XLdfIAG","false","TSM-0000610","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Analytics_File_Market_Map_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOh0IAE","005U0000000XLdfIAG","false","TSM-0000611","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Analytics_Layouts_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOh1IAE","005U0000000XLdfIAG","false","TSM-0000612","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Analytics_Markets_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOh2IAE","005U0000000XLdfIAG","false","TSM-0000613","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Analytics_Product_Group_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOh3IAE","005U0000000XLdfIAG","false","TSM-0000614","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Data_Map_Template_Field_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOh4IAE","005U0000000XLdfIAG","false","TSM-0000615","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Data_Map_Template_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOh5IAE","005U0000000XLdfIAG","false","TSM-0000616","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Product_Event_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOh6IAE","005U0000000XLdfIAG","false","TSM-0000617","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Product_Group_Map_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOh7IAE","005U0000000XLdfIAG","false","TSM-0000618","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","true","","","false","Network_Settings_vod__c","","","","","F","WHERE SetupOwnerId in (@@VOD_SF_PROFILEID@@, @@VOD_MY_ORGID@@)","","false","","iPad_vod","","","","false","false",""
"a0xU0000004sOh8IAE","005U0000000XLdfIAG","false","TSM-0000619","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Inventory_Monitoring_Line_vod__c","Inventory_Monitoring_vod__c","","","Inventory_Monitoring_Lines__r","R","","","false","","WinModern_vod","","","","false","false",""
"a0xU0000004sOh9IAE","005U0000000XLdfIAG","false","TSM-0000620","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Inventory_Monitoring_vod__c","","","","","T","Where Account_vod__r.Name != null","","false","Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU0000004sOhAIAU","005U0000000XLdfIAG","false","TSM-0000621","012U0000000Iqc9IAC","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","005U0000000XLdfIAG","2014-03-22T01:12:05.000Z","true","false","","","false","","","false","Call_Objective_vod__c","","","","","T","Where ((OwnerId = @@VOD_SF_USER_ID@@ AND Account_vod__r.Name = null) OR  Account_vod__r.Name != null)","","false","Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU0000006EdkSIAS","005U0000000XLdfIAG","false","TSM-0000622","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Rule_Message_Translation_vod__c","","","","","F","WHERE Language_vod__c = @@VOD_USER_LANG_CD@@","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkTIAS","005U0000000XLdfIAG","false","TSM-0000623","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Rule_Definition_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkUIAS","005U0000000XLdfIAG","false","TSM-0000624","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Rule_Object_Header_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkVIAS","005U0000000XLdfIAG","false","TSM-0000625","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Samples_State_Credential_Settings_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU0000006EdkWIAS","005U0000000XLdfIAG","false","TSM-0000626","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Samples_State_Settings_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU0000006EdkXIAS","005U0000000XLdfIAG","false","TSM-0000627","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Multichannel_Content_Asset_vod__c","Multichannel_Content_vod__c","","","Multichannel_Content_vod__r","R","","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkYIAS","005U0000000XLdfIAG","false","TSM-0000628","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Multichannel_Content_vod__c","","","","","T","","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkZIAS","005U0000000XLdfIAG","false","TSM-0000629","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Site_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkaIAC","005U0000000XLdfIAG","false","TSM-0000630","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Email_Activity_vod__c","Sent_Email_vod__c","","","Email_Activity_vod__r","R","","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkbIAC","005U0000000XLdfIAG","false","TSM-0000631","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Multichannel_Activity_Line_vod__c","Multichannel_Activity_vod__c","","","Multichannel_Activity_Lines_vod__r","R","","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkcIAC","005U0000000XLdfIAG","false","TSM-0000632","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Multichannel_Activity_vod__c","","","","","T","WHERE Start_DateTime_vod__c>=LAST_N_DAYS:30 AND Account_vod__c in (Select Id from Account)","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkdIAC","005U0000000XLdfIAG","false","TSM-0000633","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","true","","","false","Account_Overview_Layout_vod__c","","","","","F","","","true","","iPad_vod","","","","false","false",""
"a0xU0000006EdkeIAC","005U0000000XLdfIAG","false","TSM-0000634","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Multichannel_Route_vod__c","","","","","T","","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkfIAC","005U0000000XLdfIAG","false","TSM-0000635","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","true","","","false","Sent_Email_vod__c","","","","","T","WHERE (Account_vod__r.Name != NULL AND CreatedDate <= LAST_N_DAYS:90)","","false","","WinModern_vod","","","","false","false",""
"a0xU0000006EdkgIAC","005U0000000XLdfIAG","false","TSM-0000636","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Network_Mapping_vod__c","","","","","F","where active_vod__c = true","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkhIAC","005U0000000XLdfIAG","false","TSM-0000637","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Network_Object_Mapping_vod__c","","","","","F","where Network_mapping_vod__r.active_vod__c = true","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkiIAC","005U0000000XLdfIAG","false","TSM-0000638","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Network_Field_Mapping_vod__c","","","","","F","where Network_Object_Mapping_vod__r.Network_mapping_vod__r.active_vod__c = true","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkjIAC","005U0000000XLdfIAG","false","TSM-0000639","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Network_Reference_Mapping_vod__c","Network_Field_Mapping_vod__c","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000006EdkkIAC","005U0000000XLdfIAG","false","TSM-0000640","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Contract_vod__c","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU0000006EdklIAC","005U0000000XLdfIAG","false","TSM-0000641","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Contract_Partner_vod__c","Contract_vod__c","","","Contract_Partners_vod__r","R","WHERE Account_vod__c IN (SELECT Id FROM Account)","","false","Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU0000006EdkmIAC","005U0000000XLdfIAG","false","TSM-0000642","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Contract_Line_vod__c","Contract_vod__c","","","Contract_Lines_vod__r","R","","","false","","WinModern_vod","","","","false","false",""
"a0xU0000006EdknIAC","005U0000000XLdfIAG","false","TSM-0000643","012U0000000Iqc9IAC","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","005U0000000XLdfIAG","2014-07-26T01:24:57.000Z","true","false","","","false","","","false","Call_Cycle_Entry_vod__c","","","","","T","WHERE Account_vod__r.Name != NULL","","false","Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU0000006I0a1IAC","005U0000000nwrsIAA","false","TSM-0000644","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","VMobile_Home_Page_Layout_vod__c","","","","","F","","","true","","iPad_vod","","","MRK_VMOC_402_1026","false","false",""
"a0xU0000006I0a2IAC","005U0000000nwrsIAA","false","TSM-0000645","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Alert_vod__c","","","","","T","Where Activation_Date_vod__c <= TODAY AND Expiration_Date_vod__c > TODAY AND Public_vod__c = TRUE","","false","","iPad_vod","","","MRK_VMOC_402_1027","false","false",""
"a0xU0000006I0a3IAC","005U0000000nwrsIAA","false","TSM-0000646","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Alert_User_Action_vod__c","Alert_vod__c","","","Alert_User_Actions__r","C","WHERE Alert_vod__r.Activation_Date_vod__c <= TODAY AND Alert_vod__r.Expiration_Date_vod__c > TODAY AND User_vod__c = @@VOD_SF_USER_ID@@","","false","","iPad_vod","","","MRK_VMOC_402_1028","false","false",""
"a0xU0000006I0a4IAC","005U0000000nwrsIAA","false","TSM-0000647","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Alert_Profile_vod__c","Alert_vod__c","","","Alert_Profile_vod__r","C","WHERE Alert_vod__r.Activation_Date_vod__c <= TODAY AND Alert_vod__r.Expiration_Date_vod__c > TODAY AND Alert_vod__r.Public_vod__c = FALSE AND Profile_vod__c = @@VOD_SF_PROFILEID@@","","false","","iPad_vod","","","MRK_VMOC_402_1029","false","false",""
"a0xU0000006I0a6IAC","005U0000000nwrsIAA","false","TSM-0000649","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Analytics_Markets_vod__c","","00eU0000000kupnIAA","","","F","","MRK - Sales Representative","false","","iPad_vod","","","MRK_VMOC_402_1010","false","false",""
"a0xU0000006I0a7IAC","005U0000000nwrsIAA","false","TSM-0000650","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Account_Plan_vod__c","","","","","T","WHERE Account_vod__r.Name != null and Status__c = 'Approved' and Active_vod__c = true","","false","Account_vod__c","iPad_vod","","","MRK_VMOC_500_1046","false","true",""
"a0xU0000006I0a8IAC","005U0000000nwrsIAA","false","TSM-0000651","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Account_Plan_vod__c","","00eU0000000sGpgIAE","","","T","WHERE Account_vod__r.Name != null","MRK - Sales Director","false","Account_vod__c","iPad_vod","","","MRK_VMOC_500_1045","false","true",""
"a0xU0000006I0a9IAC","005U0000000nwrsIAA","false","TSM-0000652","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Account_Plan_vod__c","","00eU0000000sepfIAA","","","T","WHERE Account_vod__r.Name != null","MRK - Account Exec","false","Account_vod__c","iPad_vod","","","MRK_VMOC_500_1044","false","true",""
"a0xU0000006I0aAIAS","005U0000000nwrsIAA","false","TSM-0000653","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Goal_Opportunity_MRK__c","","","","","T","where Account_Plan_MRK__r.Account_vod__r.Name != null and Account_Plan_MRK__r.Status__c = 'Approved' and Account_Plan_MRK__r.Active_vod__c = true","","false","","iPad_vod","","","MRK_VMOC_500_1043","false","true",""
"a0xU0000006I0aBIAS","005U0000000nwrsIAA","false","TSM-0000654","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Objective_MRK__c","","","","","T","where Account_Plan_MRK__r.Account_vod__r.Name != null and Account_Plan_MRK__r.Status__c = 'Approved' and Account_Plan_MRK__r.Active_vod__c = true","","false","","iPad_vod","","","MRK_VMOC_500_1042","false","true",""
"a0xU0000006I0aCIAS","005U0000000nwrsIAA","false","TSM-0000655","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","false","","","false","Analytics_Product_Group_vod__c","","00eU0000000sepfIAA","","","F","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1041","false","false",""
"a0xU0000006I0aDIAS","005U0000000nwrsIAA","false","TSM-0000656","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","false","","","false","Analytics_Layouts_vod__c","","00eU0000000sepfIAA","","","F","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1040","false","false",""
"a0xU0000006I0aEIAS","005U0000000nwrsIAA","false","TSM-0000657","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","false","","","false","Analytics_File_Market_Map_vod__c","","00eU0000000sepfIAA","","","F","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1039","false","false",""
"a0xU0000006I0aFIAS","005U0000000nwrsIAA","false","TSM-0000658","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","false","","","false","Analytics_Data_Channel_vod__c","","00eU0000000sepfIAA","","","F","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1038","false","false",""
"a0xU0000006I0aGIAS","005U0000000nwrsIAA","false","TSM-0000659","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","false","","","false","Product_Group_Map_vod__c","","00eU0000000sepfIAA","","","F","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1037","false","false",""
"a0xU0000006I0aHIAS","005U0000000nwrsIAA","false","TSM-0000660","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","false","","","false","Data_Map_Template_Field_vod__c","","00eU0000000sepfIAA","","","F","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1036","false","false",""
"a0xU0000006I0aIIAS","005U0000000nwrsIAA","false","TSM-0000661","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","false","","","false","Analytics_Markets_vod__c","","00eU0000000sepfIAA","","","F","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1035","false","false",""
"a0xU0000006I0aJIAS","005U0000000nwrsIAA","false","TSM-0000662","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","false","","","false","Analytics_Files_vod__c","","00eU0000000sepfIAA","","","F","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1034","false","false",""
"a0xU0000006I0aKIAS","005U0000000nwrsIAA","false","TSM-0000663","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","false","","","false","Data_Map_Template_vod__c","","00eU0000000sepfIAA","","","F","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1033","false","false",""
"a0xU0000006I0aLIAS","005U0000000nwrsIAA","false","TSM-0000664","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","true","Account","","00eU0000000sepfIAA","","","T","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1032","false","false",""
"a0xU0000006I0aMIAS","005U0000000nwrsIAA","false","TSM-0000665","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Territory_Budget_vod__c","","00eU0000000sepfIAA","","","T","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1031","false","false",""
"a0xU0000006I0aNIAS","005U0000000nwrsIAA","false","TSM-0000666","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","true","Coaching_Report_vod__c","","00eU0000000sepfIAA","","","T","","MRK - Account Exec","false","","iPad_vod","","","MRK_VMOC_500_1030","false","false",""
"a0xU0000006I0aPIAS","005U0000000nwrsIAA","false","TSM-0000668","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Analytics_Product_Group_vod__c","","00eU0000000kupnIAA","","","F","","MRK - Sales Representative","false","","iPad_vod","","","MRK_VMOC_402_1022","false","false",""
"a0xU0000006I0aRIAS","005U0000000nwrsIAA","false","TSM-0000670","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Analytics_Layouts_vod__c","","00eU0000000kupnIAA","","","F","","MRK - Sales Representative","false","","iPad_vod","","","MRK_VMOC_402_1020","false","false",""
"a0xU0000006I0aTIAS","005U0000000nwrsIAA","false","TSM-0000672","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Analytics_File_Market_Map_vod__c","","00eU0000000kupnIAA","","","F","","MRK - Sales Representative","false","","iPad_vod","","","MRK_VMOC_402_1018","false","false",""
"a0xU0000006I0aVIAS","005U0000000nwrsIAA","false","TSM-0000674","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Analytics_Data_Channel_vod__c","","00eU0000000kupnIAA","","","F","","MRK - Sales Representative","false","","iPad_vod","","","MRK_VMOC_402_1016","false","false",""
"a0xU0000006I0aWIAS","005U0000000nwrsIAA","false","TSM-0000675","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Product_Group_Map_vod__c","","00eU0000000kupnIAA","","","F","","MRK - Sales Representative","false","","iPad_vod","","","MRK_VMOC_402_1015","false","false",""
"a0xU0000006I0aZIAS","005U0000000nwrsIAA","false","TSM-0000678","012U0000000Iqc9IAC","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","005U0000000nwrsIAA","2014-08-16T04:22:57.000Z","true","false","","","true","","","false","Data_Map_Template_Field_vod__c","","00eU0000000kupnIAA","","","F","","MRK - Sales Representative","false","","iPad_vod","","","MRK_VMOC_402_1012","false","false",""
